[488, -325, -58, 124, 54, -93, -45, 76]
[33, 23, 26, 16, 7, -23, -10, -5]
[-54, 40, 17, 28, 11, -6, 0, -3]
[7, 3, -8, 3, -1, 0, -3, -11]
[65, -1, 1, -7, -8, -2, 5, 3]
[1044, -59, 22, -23, -2, 0, 0, -1]
[-463, -66, 14, -29, 6, -2, 7, -1]
[-164, 54, 13, -13, 22, 0, 2, -1]
[13, 90, -19, 4, 13, 1, 3, -1]
[60, 31, -46, 23, 3, 3, 0, -1]
[-6, -47, -22, 17, -16, 9, -9, 5]
[-5, -31, 28, 16, -11, 6, -4, 2]
[20, 18, 46, -2, -16, 2, -4, 1]
[1237, 28, -12, -19, -1, 12, -11, -3]
[-121, -25, -23, -28, -7, 5, -11, -4]
[-14, -33, -43, -19, -7, -5, -3, 0]
[-28, -33, -35, -14, -12, 0, 5, 1]
[-14, -33, -15, -9, -3, 12, 6, -1]
[-15, -22, -12, -8, 10, 25, 2, -1]
[-12, -8, -9, -8, 7, 12, 3, 1]
[-10, -5, -5, 1, 13, -1, 1, -1]
[1172, -2, -3, 13, 1, -2, 6, -2]
[-80, 6, -29, 16, -1, -4, -1, 1]
[4, -14, 7, -12, 8, -3, -1, -1]
[-17, 8, -3, -2, -2, 5, -1, 1]
[0, -2, 9, -4, -3, 1, -2, 0]
[-4, 6, -4, 4, -1, 4, 0, 2]
[-1, -2, -3, 4, -5, 4, -2, 1]
[2, -4, 5, -4, 5, -3, 2, -2]
[1282, -114, -203, 54, -22, 46, 31, 24]
[-77, -203, 23, -39, -4, 26, 29, 1]
[-57, 14, 8, -27, -4, 46, 0, -11]
[42, -19, 18, 10, 20, 5, -44, -13]
[9, 34, -1, -9, -3, -7, 13, -13]
[2, 1, 13, 0, 20, -6, -30, 3]
[5, 1, 13, -27, -3, -7, -4, 1]
[11, 16, -12, 2, -1, 12, -8, 2]
[867, -349, 356, -15, -2, 14, -35, 32]
[-149, 279, 94, -95, 3, -12, 9, 33]
[10, 107, -51, 18, -41, -22, -4, -12]
[5, 76, -46, -49, -31, -17, -53, 54]
[8, 10, -54, 7, -22, 15, 8, 2]
[2, -2, -4, 8, -29, 12, 21, -2]
[-4, -9, -13, -2, -8, -7, 15, 2]
[-1, -3, -14, -3, 16, 6, 9, -21]
[1669, 392, -182, 42, -30, 46, -27, 2]
[258, -252, 24, 94, -70, 16, -3, 16]
[-14, -32, 119, -136, 65, -8, 9, -19]
[-1, 7, -20, -11, 64, -62, 18, 12]
[29, -29, 9, 26, -28, 13, 29, -24]
[-3, 2, 10, -15, 8, 12, -22, 23]
[-5, 8, -1, 5, 3, 1, -7, 9]
[1, 9, -20, 19, -13, 9, 7, -9]
[181, 164, 62, -5, -24, -5, -4, 3]
[48, 28, -49, -79, -42, -5, 11, 2]
[-3, -15, -19, -1, 32, 48, 27, 6]
[13, 13, 10, 20, 25, 13, -20, -18]
[5, 0, -2, 2, -2, 4, -6, -7]
[14, 16, 10, -1, 0, 0, 2, 9]
[-6, -1, -1, -14, -12, -3, 1, 5]
[-10, -8, 1, -5, -11, -8, -5, 3]
[27, 10, 2, -2, -2, 4, -1, 0]
[-2, -1, 1, 1, 2, -2, 1, -2]
[5, 0, 2, -2, -2, -4, 2, -1]
[3, -3, 1, 0, 1, -1, -2, 0]
[-3, 1, -2, 0, 5, -1, 0, 0]
[2, -5, 4, 2, -1, 0, -1, 1]
[-1, 2, -1, -1, 1, -1, 0, 0]
[0, -2, 0, 0, -1, 0, 0, 0]
[17, 5, 1, -1, -3, 0, -1, 1]
[1, 2, 1, 0, 1, -2, 3, 0]
[0, 1, 2, -1, 0, 1, -1, 1]
[4, 0, -2, -3, 1, 0, 2, 0]
[-1, -2, 0, 0, 0, -1, 1, 1]
[-2, 1, -1, -1, 1, 0, 2, 0]
[-1, -3, 0, 1, 0, 1, 0, 0]
[0, 1, -1, -1, 0, 0, 0, 0]
[11, 4, 2, 1, -2, 0, 0, 0]
[2, 1, 1, 0, -2, 0, -1, 1]
[-5, -4, 0, -1, 0, 1, 0, 0]
[1, 1, 0, -1, 0, 1, -2, 1]
[-1, -1, -1, 1, 1, -1, 1, 0]
[-2, -2, 0, -1, 1, -1, 0, 0]
[1, 1, 0, 1, -1, 1, -1, -1]
[-1, -1, -1, 0, 0, 0, 0, 0]
[10, 0, -1, 1, -3, 1, -1, 0]
[0, 1, 1, 1, 1, 0, -1, 0]
[-1, -3, -1, 0, 0, 0, 1, 0]
[1, -2, -1, -2, -1, 2, -1, 0]
[-4, -3, 2, 2, 0, 0, -1, 0]
[-1, 0, 1, -1, 0, 0, 0, 0]
[2, 0, -1, 0, 0, -1, -1, 0]
[-1, 0, 2, 0, 1, 0, 1, 0]
[7, 2, -1, -1, -1, 1, -1, 1]
[0, 0, -2, -2, 0, -2, 2, 0]
[-1, -1, -2, 0, 1, 0, 1, 0]
[0, 1, 2, 1, -1, 1, -1, 0]
[0, 2, 0, -2, -1, 0, 0, 0]
[0, 0, 1, -1, 0, 1, 0, 1]
[0, -1, 0, -1, 0, 0, 0, 0]
[0, -1, 0, 0, 1, 0, 1, 2]
[5, 1, 1, 0, 0, 0, -3, -1]
[1, 0, -1, -1, 2, 0, 1, -1]
[0, -3, -2, 0, 0, 1, 0, 0]
[1, -2, -1, -1, 1, 1, -1, 0]
[1, -1, 1, 0, -1, 0, -1, -1]
[0, 1, 0, -1, 1, 0, 1, -1]
[0, 0, 1, 0, -1, 0, -1, 0]
[-1, 0, -1, 0, 0, 1, 0, 0]
[6, -2, 1, 0, 1, 0, 0, 0]
[-1, 0, 1, 2, -1, 0, 0, 1]
[3, -2, 0, 0, -1, 0, -1, -1]
[2, -1, 0, 2, -2, 0, -1, 0]
[-1, 1, 0, 0, 0, 0, 1, 0]
[2, 1, 0, 1, 0, 0, -1, 1]
[0, 0, 1, 0, 0, 0, 0, 0]
[-1, 0, -1, 0, 0, 0, -1, 0]
[10, 0, 0, 1, 0, 0, 0, 0]
[1, 1, -1, -2, 0, 0, 0, 0]
[2, -1, 0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, -1, 0, 0, 0]
[0, -1, 0, -1, 2, 0, 0, 0]
[-3, 0, 1, 0, -1, 0, 0, 0]
[0, 0, 0, 0, 1, 0, 0, 0]
[-2, 0, 0, 0, 0, 0, 0, 0]
[11, 1, 1, -1, 1, -1, 0, 0]
[3, -1, 0, 0, -1, 0, 0, 0]
[-1, -1, 1, -1, 2, -1, 1, 0]
[0, -2, 0, -1, 1, -1, 0, 0]
[5, 3, -2, 1, -1, 1, 0, 0]
[-1, 0, 0, 0, 0, 0, 0, 0]
[-1, 0, 0, 0, 0, 0, 1, 0]
[0, 0, 0, 0, -1, 0, 0, 0]
[12, -1, -1, 1, -2, -2, 2, -1]
[-3, -2, -1, 0, -2, 2, -1, 1]
[-2, 2, 1, 1, 1, 1, 0, 0]
[3, 0, -1, 0, 0, -1, -1, 0]
[1, 0, -1, 0, 0, 1, 0, 0]
[-1, 1, 0, 0, 0, -1, 0, 0]
[1, 0, -1, 0, 1, 1, 0, -1]
[0, 0, 0, 0, 0, 0, 0, 1]
[6, 0, -1, 2, 1, 1, 0, 1]
[-1, -1, -2, -2, 0, 0, 1, 0]
[1, 0, 1, 1, -3, 0, -1, 0]
[2, -1, -1, 1, 0, 0, 1, 0]
[1, 0, -1, -1, 0, 0, 0, 0]
[2, 0, 0, 1, 0, 2, -1, 1]
[0, 0, 0, 0, 0, -1, 1, 0]
[1, -1, 0, 0, 0, 0, 0, 0]
[9, -2, 3, 1, 0, 1, -2, 1]
[0, -1, 0, 0, -4, 1, -2, 1]
[-1, -2, -1, 2, 0, 1, 0, 0]
[-3, 4, 0, 1, 1, -2, 1, -1]
[-1, 2, 1, -2, 0, 2, 0, -1]
[-1, -1, -1, -1, 0, -1, 1, 0]
[0, 0, 0, 0, 0, 1, 0, 0]
[0, -1, 0, 0, 1, -1, 1, 0]
[8, -1, 3, -2, 2, -1, 1, -1]
[1, 1, -2, -1, -1, 0, 0, -1]
[2, 0, 0, -3, 0, 0, 0, -1]
[-1, 1, -1, -1, 1, -1, 0, 0]
[-1, 0, 0, -1, 0, 2, 0, 0]
[-1, 0, 1, 1, 1, 0, 1, 0]
[-1, 0, 0, 0, 0, 1, 0, 0]
[-1, -1, 1, 0, 1, 0, 0, 0]
[16, 0, -3, 2, 1, 0, 0, 0]
[-1, 0, 2, -1, -1, -1, 1, 0]
[-1, -1, -2, -3, -1, 0, 1, 0]
[-2, 3, 1, -2, 0, 2, -1, 1]
[-1, -1, 1, 0, -1, 0, 1, -1]
[2, 0, -1, 1, 0, 1, -1, 1]
[0, 0, 0, 0, -1, 0, 0, -1]
[0, 0, 0, 0, 0, 0, 0, 0]
[9, 1, 0, 2, 0, -1, 0, 0]
[-2, 1, 2, 2, 1, -1, 1, 0]
[1, 0, 0, 0, -1, 2, -1, 0]
[2, 1, -1, -1, -1, -1, 0, -1]
[-1, -1, 0, 0, 0, 1, 0, 1]
[2, 1, 2, 0, 0, -1, 1, -1]
[-1, -1, 0, 0, -1, 0, 0, 1]
[1, 0, 0, -1, 1, 0, 0, 0]
[10, 0, -1, 0, -3, -2, 2, 0]
[3, 0, 2, -1, -2, 1, 0, 0]
[-1, 0, 1, 1, -1, 0, -1, 0]
[2, -1, 1, -2, -1, 0, 0, 0]
[0, 1, 2, 0, 1, 0, 0, 0]
[0, -1, -2, 0, 1, 0, 0, 0]
[-1, 1, 0, -1, 0, 0, -1, 0]
[-1, 0, 0, 0, 0, 0, 1, 0]
[9, -1, 1, -1, -2, 1, 0, 0]
[4, -2, 1, 0, -1, 3, -1, 0]
[-2, 0, 1, -1, -1, 0, 0, 0]
[1, 1, 0, 0, 1, -1, 1, 0]
[1, 0, -1, 0, 1, 0, 1, -1]
[-2, -1, 0, 1, 1, 1, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 1]
[0, 0, 0, 1, 0, 1, 0, 1]
[11, -1, -1, 0, 1, 0, 0, 0]
[-1, -3, 1, 0, 1, 0, 1, 0]
[1, 2, -2, 0, 1, 0, 0, 0]
[-2, 1, 0, 0, -1, 0, 0, 0]
[0, 1, 0, 0, 0, 0, -1, 0]
[0, -1, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, -1, 0]
[0, 1, -1, 0, 0, 0, 0, 0]
[8, 0, -2, -1, 0, 2, 1, 2]
[2, 4, -2, 0, 3, 1, -1, 0]
[0, 0, 1, 0, -1, 1, -1, -1]
[0, -2, 1, -1, -2, 0, 0, 0]
[-1, 0, -1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, -1, 0, 0]
[-1, 0, -1, 1, 0, 1, -1, 1]
[0, -1, 0, -1, 1, 0, 0, 0]
[8, -1, 2, -1, 1, 1, -1, 0]
[-1, 0, 2, 0, -1, -1, 0, 0]
[-2, -1, -1, 0, 0, -1, 1, 0]
[-1, 0, -1, -1, 3, 0, 0, 0]
[-1, 0, 0, 0, -1, -1, -1, 0]
[1, 0, 0, -1, 2, 1, 0, 0]
[-2, -1, 1, 0, 0, -2, 2, 0]
[1, 0, -1, 1, 0, 1, -1, 0]
[5, -1, 1, -1, 0, -2, 2, 0]
[-1, 0, 0, 2, 0, 0, -1, 0]
[0, 0, 2, 0, 2, 1, 0, 0]
[1, 1, 0, -1, -2, 0, 0, 0]
[0, 0, 0, 1, 0, 1, -1, 0]
[0, 1, -1, 2, -1, 1, 0, 0]
[2, 0, 0, 0, 0, -1, 1, 0]
[-2, 0, 0, 0, 0, 1, 0, 0]
[10, -3, 0, -1, 0, 1, 1, 0]
[2, -1, -4, -3, 0, 2, -1, 0]
[3, 1, -3, 1, 0, 0, 0, 0]
[0, -2, 2, -1, 1, 1, 0, 0]
[1, -2, 1, -1, 1, -2, 1, 0]
[-2, 0, 0, 0, 0, 0, 1, 0]
[0, 2, 0, -1, 0, -1, -1, 0]
[0, 0, 1, 0, 1, 0, -1, 0]
[7, 0, 0, 1, 1, 0, 0, 0]
[-1, 1, 3, 1, 0, -2, 0, 0]
[3, 0, 0, 0, -1, 0, -1, 0]
[1, 0, 2, -3, 0, 2, 0, 0]
[1, 0, 2, 1, 0, -1, 1, 0]
[2, -1, 0, 0, -1, 2, 0, 0]
[0, 0, -2, -1, 1, -1, 0, 0]
[0, -1, 1, 0, 0, 0, 0, 0]
[12, -2, -2, 0, 1, 1, -1, 0]
[-3, 1, 0, 3, -1, 1, -1, 0]
[7, -1, 0, 0, 1, 1, -2, 0]
[-1, -1, 1, 2, -1, 1, 0, 0]
[0, 0, 0, -1, -1, -1, 1, 0]
[2, -1, 0, 0, 1, 0, 0, -1]
[-4, 0, 1, -2, -1, -1, 1, -1]
[1, 0, 0, -1, 0, 0, 0, -1]
[8, 0, -1, 0, 0, 1, 0, 0]
[-1, 1, 1, -1, -1, -1, 1, 0]
[0, 0, 0, 0, 0, 1, 1, 0]
[2, 1, -2, -1, 0, -1, 1, 0]
[3, -1, -2, 0, 0, 0, -1, 0]
[-2, -1, 3, 0, 1, 0, 1, 0]
[2, 0, -1, 1, 0, 1, 0, 0]
[0, 0, -1, 1, 1, 0, 0, 0]
[10, -3, 0, 1, 0, -1, 0, 0]
[3, -2, -2, 1, -2, 0, 0, 1]
[0, 0, 0, -1, 2, 0, 0, 0]
[0, -1, 2, -1, 1, -1, 0, 0]
[0, -1, 0, -1, 1, 1, 0, -1]
[0, 2, 1, 1, -1, 1, 0, 0]
[0, -1, 0, 0, 1, 0, 0, -1]
[-1, 2, -1, -1, 0, 0, 0, 0]
[9, 0, 0, -1, 0, 1, -1, 0]
[-3, 0, 1, 1, 0, 0, 1, 0]
[-2, 0, 0, 0, 1, 1, 0, 0]
[0, 3, -2, 2, 1, -1, 1, 0]
[-1, -2, 1, 0, 1, 1, -1, 0]
[-1, 1, 0, -1, -2, 0, 0, 0]
[3, 0, 0, 1, -1, 1, 0, 0]
[1, 0, 0, 0, 0, 0, 1, 0]
[12, -1, 3, -1, -1, -1, -1, 0]
[-4, 1, 0, -2, -2, 1, 0, 0]
[5, -3, 0, -1, 1, 2, -2, 0]
[-2, 1, 0, 0, -1, 2, -1, 1]
[1, -1, -2, -1, 0, -1, 1, -1]
[-1, -1, 0, -1, 0, 0, 0, -1]
[0, 0, -3, 1, -1, 0, 0, 1]
[-2, 2, -1, 0, 0, 0, 0, 0]
[10, 0, -1, -1, 2, 1, 0, 0]
[0, 1, 3, 2, 0, -1, -2, 0]
[1, -2, 0, -1, -1, 0, 0, 0]
[-4, 2, -1, -2, -1, 1, 0, 0]
[-2, -1, 2, 3, 0, -1, 0, 0]
[2, 2, -2, -1, 1, 2, -1, 0]
[-1, -3, 0, 2, -1, -1, 0, 0]
[1, -3, -3, 0, -1, 1, -1, 0]
[10, -1, -1, 0, 0, 1, 1, 1]
[0, 0, -1, -1, -1, -1, 1, 1]
[-2, 0, -1, 2, 1, -2, 3, 0]
[-2, -1, 0, 2, 0, 0, 0, -1]
[-1, 1, 1, -2, -1, 1, 0, -1]
[3, -1, 0, 1, 0, 0, 0, 0]
[-1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 1, 0, 0, 0]
[12, -1, 2, 3, 0, -2, 0, -1]
[2, 5, 0, 1, 0, -1, 0, 0]
[-1, -1, -2, -1, -2, 1, 0, 0]
[1, -3, -1, -2, -1, 1, 0, 0]
[-2, 1, 0, -1, 0, 0, 0, -1]
[1, -2, 1, 1, -1, 0, -1, 0]
[-1, 1, 0, 0, 0, 1, 1, -1]
[1, 0, 1, 0, 0, 0, -1, 1]
[12, 1, 0, 1, 1, 0, -1, 0]
[-2, 0, -1, -1, 1, -2, 1, 0]
[-1, -3, 0, -1, 1, 1, 0, 0]
[0, 1, -2, 0, -2, 1, 0, 0]
[-1, -1, 1, 2, 0, 0, 0, 0]
[0, 1, 0, -1, 0, 0, 1, 0]
[0, 0, 0, 1, 0, 1, 0, 0]
[-1, 0, 0, 0, -1, 1, 0, 0]
[15, -1, 1, 2, 1, 0, -1, 0]
[0, -1, -2, 2, -2, -1, 2, -1]
[0, -2, 0, -1, -2, 0, 0, 0]
[-2, -1, 1, -1, 2, -1, 0, -1]
[-2, 0, 0, 0, -1, 0, 1, 0]
[-2, 2, 0, -1, 1, 0, 0, 0]
[-1, 0, 0, 0, 0, 0, 0, 0]
[-1, 1, 1, 0, 0, -1, 0, 0]
[11, 0, -1, 0, 1, 0, 1, 0]
[1, 1, 0, 1, -1, 0, -1, 0]
[1, 1, 1, 1, 0, -1, 1, 0]
[3, 3, 0, -1, 0, 2, -1, 0]
[2, -1, 0, 1, 0, -1, 0, 0]
[-2, 1, 0, -1, -1, 1, -1, 0]
[1, -1, 0, 1, 1, 0, 1, 0]
[0, 0, 0, -1, 0, 0, 0, 0]
[13, -1, 1, -2, 0, -3, -2, 1]
[-2, 3, 2, -1, -1, -1, -1, 0]
[1, 1, 2, -1, -1, 1, 1, 0]
[-2, -2, -2, -1, 2, -1, 1, 0]
[-1, 0, -1, 1, 0, 1, 1, 0]
[-6, -3, 1, 0, 1, -1, 0, -1]
[-1, 0, 0, 0, 0, 1, 1, -1]
[2, 0, 0, 0, 0, 0, 0, 0]
[13, -1, 0, 1, -1, -1, 2, 0]
[-4, 0, 2, 0, 0, -1, 1, 0]
[-2, 0, -1, -1, 1, 2, 0, 0]
[-1, -1, 1, -2, -1, 1, 0, 0]
[2, -3, 0, 0, 1, -1, 0, 0]
[-1, 0, 1, -1, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 0]
[1, 0, 0, 0, -1, 1, 0, 0]
[13, 0, 1, 2, 0, 0, 1, -2]
[-1, 0, 2, -1, -2, 0, 0, 0]
[-1, 3, 2, 2, 0, -2, 0, 0]
[1, -2, -1, -1, 2, 1, 0, 1]
[0, 2, 3, 0, 0, 1, -1, 0]
[0, 0, 0, -1, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0, -1, 0]
[0, -1, 0, 1, -1, 1, 0, 0]
[16, 0, -2, 0, 2, -1, 1, 0]
[1, 3, 1, 0, 0, -2, -1, 0]
[1, -1, 1, 1, -2, 0, -1, 1]
[1, 0, 3, -1, 2, 1, 1, 0]
[5, -1, -1, -1, 0, 0, 0, 0]
[0, -2, 0, 0, 0, 1, 0, 2]
[-1, 0, -1, -1, 0, -1, 0, 0]
[-1, -1, 0, 0, 0, 0, -2, 0]
[30, -6, 0, 4, -6, -5, 8, -4]
[1, -4, 2, 3, -1, 4, -2, 0]
[-1, 4, 3, -3, -1, 2, -2, 1]
[-1, 0, 5, 2, -2, 1, 0, -2]
[0, -3, 1, 1, -1, 1, -1, 2]
[-1, -1, 2, 3, 0, 1, -1, 0]
[5, 2, -1, -1, -1, -1, 1, 0]
[-2, 0, 1, 0, 1, 1, -1, 0]
[1306, -67, -162, -309, -378, -272, -69, 42]
[-1, -3, 0, 0, -3, 0, -1, 1]
[0, -2, -2, -2, -1, 0, -2, 2]
[1, 1, 2, 2, 0, 1, 2, -1]
[-1, -1, -1, 0, 0, 0, -1, 1]
[1, -1, 0, 2, 1, 1, 1, 0]
[-2, 1, 0, -2, 1, 0, -1, 0]
[0, 0, 1, 1, 0, 1, 0, -1]
[794, -568, -120, 226, 109, -166, -82, 138]
[0, -1, 1, 0, 1, -1, 0, 0]
[0, 1, 0, 1, 0, 0, 0, 0]
[0, -1, 0, 0, 0, 0, 0, 1]
[0, 1, -1, 1, -1, 0, 0, 0]
[0, -1, 1, -1, 1, -1, 0, -1]
[0, 0, -1, 0, -1, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0]
[991, 505, -406, -31, 372, -68, -244, 68]
[-6, 8, -5, 5, -1, 6, -4, 5]
[4, -8, 3, 2, -4, 2, -5, 3]
[-3, 10, -4, -1, 3, -2, 5, -4]
[1, -5, 8, -10, 10, -6, 2, 0]
[1, -1, -7, 3, -8, 0, 3, 0]
[-1, -1, 4, -4, 4, -1, -1, 1]
[1, 1, -3, 3, -5, 2, 1, 0]
[214, -46, 23, -33, 8, 4, -8, -7]
[-107, 4, -13, 28, 14, -14, 16, -8]
[31, 14, -16, -16, 6, -7, 3, 9]
[-23, -27, 4, 7, -15, 4, 21, 1]
[6, 24, 12, -8, 5, 17, -10, -9]
[4, -7, 5, 12, -8, -5, -2, 6]
[2, 12, -7, -1, 4, 8, -4, -2]
[-1, -7, 3, 1, -1, -3, 2, 1]
[421, -98, 25, -1, 4, -1, 6, -2]
[-68, 20, -24, -26, -8, -10, 2, 5]
[16, 16, -4, 5, -4, -8, 0, 0]
[-14, 10, -9, -5, 2, 2, 2, 1]
[1, 3, 2, 3, -1, -4, 1, -1]
[6, -10, -5, -5, 2, 1, 2, -1]
[0, -5, -2, -2, -1, -2, -1, 2]
[-2, 3, 4, -1, 3, 0, 2, -1]
[823, -143, 28, 8, -46, 22, -3, 1]
[20, -94, -10, 52, -50, 22, -2, 2]
[70, -76, 20, 31, -36, 12, 4, -7]
[39, -41, 9, 14, -15, -1, 11, 0]
[16, -3, 4, 3, 14, -13, 11, 2]
[8, -7, -4, -7, 5, -7, 8, -4]
[-14, 11, -3, -7, 5, -16, 2, 4]
[-7, 4, 5, -5, 7, -2, 1, -2]
[699, 152, 20, 0, -25, -12, 7, 8]
[-13, -22, -25, -28, -10, 6, -7, -6]
[25, -19, -5, 30, 3, -5, 2, 8]
[-25, -19, 1, -4, -1, -6, 0, -10]
[-10, 7, 13, -2, 10, 3, 7, 7]
[-6, -7, 1, 7, 0, 2, -7, -5]
[-2, -2, -9, -3, -5, 8, 3, 5]
[-5, -4, 2, 4, -9, -6, 4, -2]
[434, 12, -7, 30, -8, -2, 2, -4]
[21, -12, 1, 7, -5, 9, -2, -1]
[-1, 10, 7, -8, 1, 4, -1, 1]
[8, 19, 6, -13, 14, -2, 0, -3]
[3, 6, -4, 0, 5, 2, -6, 2]
[-4, -16, -4, 6, -4, -2, 3, -1]
[3, 4, -3, 0, -2, 3, -2, 1]
[-1, -2, -2, 2, -1, -1, 1, 0]
[607, -212, 80, 12, -26, 17, -16, -1]
[-27, 7, -7, 22, 3, -11, 10, 0]
[16, -5, -3, -9, -5, 3, 4, 4]
[-8, 7, -9, -2, 16, -2, 0, -4]
[-2, -13, 5, 7, -16, 1, 3, 4]
[0, 10, 5, -2, 7, -6, -1, -5]
[-3, -5, -8, 4, -8, 3, 1, 3]
[1, -3, 0, -1, 4, -1, 0, -3]
[1276, -518, 35, 80, 43, 36, -9, -20]
[101, 29, -60, -4, 12, -1, 7, -11]
[-73, -43, 42, 22, 0, -55, -15, 45]
[6, -1, -13, 24, 55, 23, -40, -7]
[-10, 20, 7, -36, -6, 21, 14, -28]
[4, -10, -18, 6, -11, -14, 8, 13]
[-3, 4, -4, -3, 10, -8, -11, -3]
[-5, 2, 3, -1, 2, 1, 3, 2]
[2030, -7, -7, -5, -7, -5, -3, -3]
[5, 9, 8, 8, 6, 6, 2, 1]
[-1, -5, -6, -5, 0, -5, -2, -1]
[3, 0, 2, 1, 2, 0, 0, 1]
[-4, -2, -1, -1, -2, -1, -1, -1]
[1, 3, 2, 3, 1, 2, 0, 0]
[-1, -2, -2, -2, -3, -1, -1, 0]
[0, 1, 1, 0, 0, 1, 1, 0]
[2034, 3, -1, 0, -1, 0, 1, 0]
[-1, 1, -2, 3, -3, 1, -2, 0]
[-1, 3, -3, 3, -1, 1, -1, 0]
[0, 0, -2, 2, 1, 0, 0, 0]
[1, 0, -1, 2, -2, 1, -1, 0]
[-4, 2, 2, -3, 1, -2, 2, -1]
[3, -2, 0, 1, -1, 2, 0, 1]
[0, 0, 0, -1, 1, -1, 0, -1]
[1933, 65, -7, 5, 4, -2, 0, 0]
[-39, 7, 6, 1, 1, -2, 0, -1]
[-4, -1, 1, -5, 1, -1, 0, 0]
[-3, 1, 0, -2, -1, 2, 0, 0]
[1, 0, -3, 1, 0, 0, 0, 0]
[-1, 4, -2, -2, 0, 2, 1, 1]
[1, -2, 2, 1, 1, 0, 0, 0]
[-2, 2, -1, 2, -1, 1, -1, 1]
[1616, 132, -46, 40, -22, 27, -19, 7]
[-21, -36, 59, -47, 45, -41, 26, -10]
[-38, 37, -51, 58, -43, 28, -23, 8]
[19, -31, 36, -33, 18, -17, 6, 0]
[-20, 20, -28, 24, -9, 1, 9, -5]
[19, -20, 22, -16, 2, 7, -9, 5]
[-10, 8, -7, 2, 5, -6, 9, -5]
[3, -5, -2, 2, -4, 6, -5, 2]
[353, 77, 212, 94, 53, 1, -17, -11]
[67, 255, 116, 42, -4, -18, -26, -15]
[-13, 4, -34, -58, -48, -48, -27, -13]
[-11, -11, -39, -19, -14, -10, 15, 8]
[11, 12, 27, 5, 6, 25, 25, 21]
[4, 9, -4, -7, -6, -9, 9, 6]
[1, -1, -13, -17, 2, -6, -4, 1]
[-1, 5, 0, 1, 7, 4, -2, 0]
[706, -56, -57, 13, 0, -14, 6, -2]
[-160, 9, -41, 9, 27, 12, -19, 6]
[39, 0, 6, -26, 26, -12, 5, -9]
[26, -8, -39, 18, -7, 3, -6, -2]
[11, -8, 5, -6, 12, 2, -6, 2]
[1, 11, -22, 13, -7, 3, -1, 1]
[5, -10, 7, -10, 15, -5, 3, -1]
[-2, 5, -8, 4, -7, 2, -1, 0]
[302, 219, 64, 24, -4, -3, 3, 7]
[-155, -105, -44, -12, 11, 7, -4, -8]
[74, 48, 27, 18, -5, -14, -9, -12]
[24, 19, -8, -29, -10, 5, -1, 5]
[-48, -32, -9, 14, 20, 8, 0, -4]
[7, 5, 9, -9, -6, -10, 2, 1]
[2, 3, -4, 8, 5, 2, 0, -2]
[-1, 2, 3, -5, -3, -1, 0, 0]
[54, 4, -4, -1, -3, -4, 1, -2]
[-47, 0, 6, 3, -2, 1, 0, -1]
[26, -4, -3, 1, -5, -2, 2, 0]
[-10, 4, 0, 0, 7, 1, 0, -1]
[6, -2, -1, -1, -2, -4, 1, -2]
[-6, -6, 8, 9, 1, 5, 0, -1]
[3, 3, -7, -3, -1, -2, 1, -2]
[-2, -6, 2, 2, 0, 1, 0, 0]
[390, -324, 127, -34, 28, -40, 24, -1]
[-81, -65, 144, -108, 22, 24, -35, 15]
[-31, 132, -122, 51, 21, -44, 24, -6]
[12, -39, 26, -7, 6, -18, 18, -14]
[18, -10, -12, 21, -24, 22, -11, 11]
[-29, 27, -24, 20, -4, 3, -2, -4]
[-3, 5, 4, -10, 8, -6, 4, 2]
[-6, 5, -21, 21, -7, 7, -5, 3]
[1722, -135, -36, -37, -11, -3, -10, -4]
[-33, -19, 16, 26, 21, 14, 6, 0]
[-27, -59, -29, -29, -7, -9, -9, -2]
[12, 39, 42, 44, 23, 21, 1, -6]
[-26, -36, -37, -23, -14, 1, 2, 5]
[9, 28, 22, 21, 9, 7, -12, -6]
[-15, -4, 5, 3, -4, 1, 6, 0]
[13, 5, -7, 3, -3, -11, -4, -1]
[1883, 47, -34, -4, 3, 4, 2, 9]
[22, -4, 22, -3, 0, -9, -12, -14]
[-8, -1, 4, -2, -4, 1, 3, 8]
[-21, 3, 5, 10, -1, -5, -3, 1]
[-7, -2, 7, 2, 7, 7, 11, -4]
[3, -4, -6, -7, -9, 4, -8, -3]
[7, 6, -1, 2, 1, -5, 6, 2]
[2, 1, -10, 6, 8, -2, 11, -3]
[1472, 156, 9, 2, 13, 0, 3, 1]
[17, -24, -18, 10, 9, 9, 3, 1]
[12, -21, 14, -1, -5, 0, -1, 0]
[-3, 12, 20, -8, -12, 2, -3, -1]
[8, 3, 1, 6, 1, -6, 0, 0]
[-3, -6, -2, -1, 5, 2, 2, 0]
[1, 4, 1, 0, 2, -3, 1, 0]
[-2, 0, -1, 1, 0, 1, 0, 0]
[1171, 101, -42, 11, -4, 8, -5, 5]
